ord_id,cust_id,ord_date,ord_shipdate
CA-2014-140151,RB-19360,3/24/2014,3/26/2014
CA-2014-140151,RB-19360,3/24/2014,3/26/2014
US-2014-143770,RD-19720,3/21/2014,3/25/2014
US-2014-143770,RD-19720,3/21/2014,3/25/2014
CA-2013-131296,MS-17830,5/10/2013,10/10/2013
CA-2013-103464,PG-18820,11/19/2013,11/23/2013
CA-2014-136238,KB-16240,12/27/2014,2/1/2015
CA-2013-120803,RB-19465,3/14/2013,10/3/2013
CA-2013-134138,JD-15790,2/16/2013,2/20/2013
CA-2012-120915,JJ-15445,3/10/2012,9/28/2012
CA-2012-120915,JJ-15445,3/10/2012,9/28/2012
CA-2012-168207,LT-17110,2/11/2012,6/11/2012
CA-2012-168207,LT-17110,2/11/2012,6/11/2012
CA-2012-168207,LT-17110,2/11/2012,6/11/2012
CA-2012-168207,LT-17110,2/11/2012,6/11/2012
CA-2013-144148,AH-10690,1/8/2013,6/8/2013
CA-2014-107174,AB-10060,7/11/2014,11/14/2014
CA-2014-107174,AB-10060,7/11/2014,11/14/2014
CA-2014-107174,AB-10060,7/11/2014,11/14/2014
CA-2013-146150,FM-14380,2/14/2013,2/19/2013
CA-2011-114125,GH-14410,7/13/2011,9/7/2011
CA-2011-114125,GH-14410,7/13/2011,9/7/2011
CA-2011-114125,GH-14410,7/13/2011,9/7/2011
CA-2013-114944,HE-14800,1/30/2013,4/2/2013
CA-2013-135965,SZ-20035,9/23/2013,9/26/2013
CA-2014-149699,CM-12115,12/23/2014,12/25/2014
CA-2013-166429,TG-21310,3/9/2013,9/9/2013
CA-2012-112767,DK-12985,2/8/2012,6/8/2012
CA-2012-119879,SS-20410,11/21/2012,11/25/2012
CA-2012-119879,SS-20410,11/21/2012,11/25/2012
CA-2014-155642,BM-11575,5/19/2014,5/23/2014
CA-2014-155642,BM-11575,5/19/2014,5/23/2014
US-2014-101721,MY-17380,7/24/2014,7/28/2014
CA-2012-136728,AG-10900,9/13/2012,9/17/2012
CA-2012-136728,AG-10900,9/13/2012,9/17/2012
CA-2013-127194,BW-11110,11/12/2013,12/17/2013
CA-2012-140375,SG-20470,2/10/2012,5/10/2012
CA-2012-140375,SG-20470,2/10/2012,5/10/2012
US-2014-155866,CC-12370,11/18/2014,11/22/2014
US-2014-155866,CC-12370,11/18/2014,11/22/2014
CA-2012-141327,LR-16915,3/12/2012,11/30/2012
CA-2012-141327,LR-16915,3/12/2012,11/30/2012
CA-2012-141327,LR-16915,3/12/2012,11/30/2012
CA-2012-136700,DB-13120,6/12/2012,11/12/2012
CA-2014-102736,LP-17095,6/9/2014,10/9/2014
CA-2014-102736,LP-17095,6/9/2014,10/9/2014
CA-2014-102736,LP-17095,6/9/2014,10/9/2014
CA-2014-125269,AF-10870,1/5/2014,4/25/2014
CA-2014-125269,AF-10870,1/5/2014,4/25/2014
CA-2012-114811,KD-16495,8/11/2012,8/11/2012
CA-2012-114811,KD-16495,8/11/2012,8/11/2012
CA-2012-114811,KD-16495,8/11/2012,8/11/2012
CA-2012-114811,KD-16495,8/11/2012,8/11/2012
CA-2012-114811,KD-16495,8/11/2012,8/11/2012
CA-2012-122266,SR-20830,4/26/2012,4/30/2012
CA-2012-122266,SR-20830,4/26/2012,4/30/2012
CA-2012-141565,BG-11035,9/20/2012,9/24/2012
CA-2012-141565,BG-11035,9/20/2012,9/24/2012
CA-2014-128769,DM-12955,8/9/2014,9/13/2014
CA-2013-116337,MC-17845,8/11/2013,11/13/2013
CA-2013-116337,MC-17845,8/11/2013,11/13/2013
CA-2012-120845,ML-17395,2/10/2012,9/25/2012
CA-2012-120845,ML-17395,2/10/2012,9/25/2012
CA-2012-120845,ML-17395,2/10/2012,9/25/2012
CA-2012-120845,ML-17395,2/10/2012,9/25/2012
CA-2011-120775,RD-19930,3/10/2011,7/10/2011
CA-2011-120775,RD-19930,3/10/2011,7/10/2011
CA-2011-120775,RD-19930,3/10/2011,7/10/2011
CA-2011-120775,RD-19930,3/10/2011,7/10/2011
CA-2011-120775,RD-19930,3/10/2011,7/10/2011
CA-2011-152905,AB-10015,2/19/2011,2/25/2011
CA-2013-104633,EA-14035,6/13/2013,6/17/2013
CA-2013-104633,EA-14035,6/13/2013,6/17/2013
CA-2014-104136,SF-20065,2/11/2014,5/11/2014
CA-2014-104136,SF-20065,2/11/2014,5/11/2014
CA-2013-123050,BC-11125,5/4/2013,9/4/2013
CA-2013-123050,BC-11125,5/4/2013,9/4/2013
CA-2013-123050,BC-11125,5/4/2013,9/4/2013
CA-2013-162355,PF-19165,1/7/2013,3/7/2013
CA-2013-162355,PF-19165,1/7/2013,3/7/2013
CA-2011-158225,SE-20110,9/22/2011,9/28/2011
CA-2011-158225,SE-20110,9/22/2011,9/28/2011
CA-2014-102204,CJ-12010,2/5/2014,7/5/2014
CA-2014-102204,CJ-12010,2/5/2014,7/5/2014
CA-2014-102204,CJ-12010,2/5/2014,7/5/2014
CA-2014-103065,PT-19090,10/21/2014,10/21/2014
CA-2014-103065,PT-19090,10/21/2014,10/21/2014
CA-2014-103065,PT-19090,10/21/2014,10/21/2014
CA-2014-103065,PT-19090,10/21/2014,10/21/2014
CA-2011-109855,LH-16900,1/9/2011,5/9/2011
CA-2011-109855,LH-16900,1/9/2011,5/9/2011
CA-2011-109897,BW-11200,8/16/2011,12/8/2011
CA-2011-109897,BW-11200,8/16/2011,12/8/2011
US-2011-143581,BS-11365,8/19/2011,8/23/2011
CA-2012-129217,DP-13390,10/5/2012,10/5/2012
CA-2012-129217,DP-13390,10/5/2012,10/5/2012
CA-2013-133816,CS-12400,5/14/2013,11/5/2013
CA-2012-140221,MS-17365,5/3/2012,9/3/2012
CA-2012-140221,MS-17365,5/3/2012,9/3/2012
CA-2012-140221,MS-17365,5/3/2012,9/3/2012
CA-2012-140221,MS-17365,5/3/2012,9/3/2012
CA-2014-152310,DK-12895,8/13/2014,8/20/2014
CA-2014-152310,DK-12895,8/13/2014,8/20/2014
CA-2014-152310,DK-12895,8/13/2014,8/20/2014
CA-2014-152310,DK-12895,8/13/2014,8/20/2014
CA-2014-152310,DK-12895,8/13/2014,8/20/2014
CA-2014-152310,DK-12895,8/13/2014,8/20/2014
CA-2013-118101,SN-20560,6/27/2013,6/27/2013
CA-2013-118101,SN-20560,6/27/2013,6/27/2013
CA-2013-118101,SN-20560,6/27/2013,6/27/2013
CA-2013-100307,TC-21475,12/16/2013,12/20/2013
CA-2012-138457,AM-10705,9/13/2012,9/17/2012
CA-2011-131800,AJ-10960,12/30/2011,4/1/2012
CA-2011-131800,AJ-10960,12/30/2011,4/1/2012
CA-2011-118304,KH-16360,4/5/2011,4/29/2011
CA-2014-121790,LP-17095,1/31/2014,7/2/2014
CA-2014-121790,LP-17095,1/31/2014,7/2/2014
CA-2014-121790,LP-17095,1/31/2014,7/2/2014
CA-2014-121790,LP-17095,1/31/2014,7/2/2014
CA-2013-169670,JE-15715,12/26/2013,1/1/2014
CA-2013-139549,MY-18295,10/21/2013,10/26/2013
CA-2012-104059,FC-14245,6/13/2012,6/15/2012
CA-2014-164112,ND-18460,1/7/2014,5/7/2014
CA-2012-143882,DB-13360,6/26/2012,6/30/2012
US-2013-139262,LC-16960,2/21/2013,2/25/2013
US-2013-139262,LC-16960,2/21/2013,2/25/2013
US-2013-139262,LC-16960,2/21/2013,2/25/2013
CA-2014-146192,BD-11725,4/23/2014,4/27/2014
CA-2014-134810,MC-17605,10/5/2014,11/5/2014
CA-2014-134810,MC-17605,10/5/2014,11/5/2014
CA-2012-154284,SZ-20035,12/21/2012,12/26/2012
CA-2012-154284,SZ-20035,12/21/2012,12/26/2012
CA-2012-154284,SZ-20035,12/21/2012,12/26/2012
CA-2012-154284,SZ-20035,12/21/2012,12/26/2012
CA-2011-156244,DH-13675,8/16/2011,12/8/2011
CA-2011-156244,DH-13675,8/16/2011,12/8/2011
CA-2011-156244,DH-13675,8/16/2011,12/8/2011
CA-2011-156244,DH-13675,8/16/2011,12/8/2011
CA-2011-156244,DH-13675,8/16/2011,12/8/2011
CA-2011-156244,DH-13675,8/16/2011,12/8/2011
CA-2012-106362,LC-16885,11/12/2012,12/15/2012
US-2014-168802,JO-15145,4/11/2014,8/11/2014
US-2014-146906,MT-17815,3/14/2014,3/18/2014
CA-2013-166380,EB-13750,4/6/2013,5/31/2013
CA-2013-166380,EB-13750,4/6/2013,5/31/2013
US-2012-158911,RS-19765,5/7/2012,11/7/2012
US-2012-158911,RS-19765,5/7/2012,11/7/2012
US-2011-103338,RB-19435,3/15/2011,11/3/2011
CA-2012-109169,OT-18730,4/20/2012,4/24/2012
US-2014-167318,GZ-14545,2/8/2014,7/27/2014
US-2014-167318,GZ-14545,2/8/2014,7/27/2014
US-2011-120313,NL-18310,2/11/2011,10/31/2011
CA-2014-135419,BG-11740,4/11/2014,10/11/2014
CA-2013-128671,MT-18070,8/17/2013,12/8/2013
CA-2013-128671,MT-18070,8/17/2013,12/8/2013
CA-2013-128671,MT-18070,8/17/2013,12/8/2013
CA-2013-149335,BC-11125,7/26/2013,7/26/2013
CA-2011-168312,GW-14605,1/3/2011,7/3/2011
CA-2011-168312,GW-14605,1/3/2011,7/3/2011
US-2014-105935,BD-11500,1/2/2014,1/27/2014
US-2014-105935,BD-11500,1/2/2014,1/27/2014
CA-2011-161508,PV-18985,7/16/2011,12/7/2011
CA-2011-161508,PV-18985,7/16/2011,12/7/2011
CA-2011-161508,PV-18985,7/16/2011,12/7/2011
CA-2011-161508,PV-18985,7/16/2011,12/7/2011
CA-2014-130904,HM-14980,4/17/2014,12/4/2014
CA-2014-130904,HM-14980,4/17/2014,12/4/2014
CA-2014-133620,EM-14065,11/14/2014,11/19/2014
CA-2012-142937,SF-20065,5/12/2012,6/12/2012
US-2013-149790,SC-20380,2/10/2013,9/27/2013
CA-2013-130778,ND-18370,11/20/2013,11/26/2013
CA-2013-130778,ND-18370,11/20/2013,11/26/2013
CA-2014-144456,FC-14245,9/9/2014,10/9/2014
CA-2014-144456,FC-14245,9/9/2014,10/9/2014
CA-2014-103478,KL-16555,7/22/2014,7/25/2014
CA-2014-103478,KL-16555,7/22/2014,7/25/2014
CA-2014-118577,XP-21865,7/10/2014,12/10/2014
CA-2014-118577,XP-21865,7/10/2014,12/10/2014
CA-2014-113572,FP-14320,8/11/2014,12/11/2014
CA-2013-153269,PS-18760,3/13/2013,10/3/2013
CA-2013-153269,PS-18760,3/13/2013,10/3/2013
CA-2013-153269,PS-18760,3/13/2013,10/3/2013
CA-2013-153269,PS-18760,3/13/2013,10/3/2013
CA-2014-161655,CW-11905,5/14/2014,5/19/2014
CA-2013-101469,KH-16360,3/7/2013,9/7/2013
CA-2011-153087,TC-20980,12/27/2011,3/1/2012
CA-2011-153087,TC-20980,12/27/2011,3/1/2012
CA-2014-135076,YS-21880,4/14/2014,4/18/2014
CA-2011-161634,CC-12220,11/14/2011,11/20/2011
CA-2014-141481,ZD-21925,6/15/2014,12/6/2014
CA-2013-132549,JK-15370,1/12/2013,11/26/2013
US-2011-155544,GM-14440,3/21/2011,3/25/2011
US-2011-155544,GM-14440,3/21/2011,3/25/2011
US-2011-155544,GM-14440,3/21/2011,3/25/2011
US-2012-115238,JW-15220,4/5/2012,4/30/2012
US-2012-115238,JW-15220,4/5/2012,4/30/2012
US-2012-115238,JW-15220,4/5/2012,4/30/2012
US-2012-115238,JW-15220,4/5/2012,4/30/2012
US-2012-115238,JW-15220,4/5/2012,4/30/2012
CA-2014-132199,BO-11350,4/5/2014,9/5/2014
CA-2014-132199,BO-11350,4/5/2014,9/5/2014
CA-2014-132199,BO-11350,4/5/2014,9/5/2014
CA-2014-132199,BO-11350,4/5/2014,9/5/2014
CA-2014-132199,BO-11350,4/5/2014,9/5/2014
CA-2013-163174,XP-21865,8/27/2013,8/31/2013
CA-2011-110555,MM-18055,4/18/2011,11/4/2011
CA-2011-110555,MM-18055,4/18/2011,11/4/2011
CA-2011-110555,MM-18055,4/18/2011,11/4/2011
CA-2014-147207,TS-21655,3/1/2014,5/1/2014
CA-2014-147207,TS-21655,3/1/2014,5/1/2014
CA-2014-147207,TS-21655,3/1/2014,5/1/2014
CA-2014-147207,TS-21655,3/1/2014,5/1/2014
CA-2014-137631,JL-15235,3/5/2014,4/29/2014
CA-2014-157273,SZ-20035,1/31/2014,3/2/2014
CA-2011-109918,LR-17035,7/9/2011,12/9/2011
CA-2011-109918,LR-17035,7/9/2011,12/9/2011
CA-2011-109918,LR-17035,7/9/2011,12/9/2011
CA-2013-118745,SV-20365,6/17/2013,12/6/2013
CA-2013-163972,MG-17890,10/18/2013,10/22/2013
CA-2011-165393,NC-18415,12/27/2011,12/30/2011
CA-2013-113726,SC-20680,2/12/2013,11/25/2013
CA-2013-152940,RO-19780,11/11/2013,11/14/2013
CA-2012-158701,JL-15175,5/1/2012,10/1/2012
CA-2012-158701,JL-15175,5/1/2012,10/1/2012
CA-2014-156272,PW-19030,3/22/2014,3/28/2014
CA-2012-162964,MF-18250,11/18/2012,12/11/2012
CA-2012-162964,MF-18250,11/18/2012,12/11/2012
CA-2012-162964,MF-18250,11/18/2012,12/11/2012
CA-2011-103527,CC-12220,9/9/2011,9/14/2011
CA-2013-134544,AC-10660,3/18/2013,3/20/2013
CA-2013-163048,MH-17440,2/15/2013,8/2/2013
CA-2013-145135,CD-12790,11/27/2013,11/29/2013
CA-2013-145135,CD-12790,11/27/2013,11/29/2013
CA-2014-137582,CV-12805,5/9/2014,9/9/2014
CA-2012-149601,TB-21625,3/6/2012,5/28/2012
CA-2012-149601,TB-21625,3/6/2012,5/28/2012
CA-2011-139423,DG-13300,1/11/2011,5/11/2011
CA-2013-102596,RD-19810,12/28/2013,12/31/2013
CA-2014-153227,CS-12250,5/12/2014,7/12/2014
CA-2014-110625,JB-16045,12/24/2014,12/31/2014
CA-2013-142594,EJ-14155,2/12/2013,7/12/2013
CA-2013-142594,EJ-14155,2/12/2013,7/12/2013
CA-2013-142594,EJ-14155,2/12/2013,7/12/2013
CA-2013-142594,EJ-14155,2/12/2013,7/12/2013
CA-2011-152254,BD-11620,6/30/2011,6/30/2011
US-2011-120236,MR-17545,3/9/2011,4/9/2011
CA-2014-120061,SR-20425,3/11/2014,8/11/2014
CA-2012-133837,TH-21100,4/13/2012,4/18/2012
CA-2012-110814,BD-11635,5/12/2012,9/12/2012
CA-2012-110814,BD-11635,5/12/2012,9/12/2012
CA-2012-110814,BD-11635,5/12/2012,9/12/2012
CA-2013-154067,SM-20950,1/2/2013,7/2/2013
CA-2014-140480,HE-14800,7/13/2014,9/7/2014
CA-2014-140480,HE-14800,7/13/2014,9/7/2014
CA-2014-140480,HE-14800,7/13/2014,9/7/2014
CA-2014-140480,HE-14800,7/13/2014,9/7/2014
CA-2014-140480,HE-14800,7/13/2014,9/7/2014
CA-2012-134082,JK-15640,11/12/2012,12/17/2012
CA-2013-130820,ON-18715,11/16/2013,11/16/2013
CA-2013-159765,TH-21100,5/13/2013,10/5/2013
CA-2014-132290,MD-17350,3/15/2014,11/3/2014
CA-2013-147109,AH-10075,12/18/2013,12/22/2013
CA-2013-147109,AH-10075,12/18/2013,12/22/2013
CA-2014-107265,ML-17755,4/13/2014,7/4/2014
CA-2014-118199,LB-16795,10/5/2014,12/5/2014
CA-2014-118199,LB-16795,10/5/2014,12/5/2014
CA-2014-118199,LB-16795,10/5/2014,12/5/2014
CA-2014-118199,LB-16795,10/5/2014,12/5/2014
CA-2014-118199,LB-16795,10/5/2014,12/5/2014
CA-2014-150091,NP-18670,10/13/2014,10/17/2014
CA-2014-150091,NP-18670,10/13/2014,10/17/2014
CA-2014-150091,NP-18670,10/13/2014,10/17/2014
CA-2014-150091,NP-18670,10/13/2014,10/17/2014
CA-2013-137652,EB-13750,8/29/2013,8/31/2013
CA-2012-128356,RP-19390,2/10/2012,7/10/2012
CA-2014-167017,DC-12850,11/24/2014,11/26/2014
US-2014-132220,DJ-13510,11/13/2014,11/17/2014
CA-2013-118129,CL-12565,12/20/2013,12/22/2013
US-2011-113124,NC-18340,3/30/2011,5/4/2011
CA-2014-155621,KN-16450,9/11/2014,11/14/2014
US-2011-127635,SC-20260,9/14/2011,9/18/2011
US-2011-127635,SC-20260,9/14/2011,9/18/2011
US-2011-127635,SC-20260,9/14/2011,9/18/2011
US-2011-127635,SC-20260,9/14/2011,9/18/2011
CA-2012-151470,AM-10705,9/20/2012,9/26/2012
CA-2012-112823,RA-19945,10/12/2012,12/16/2012
CA-2011-108861,MM-17260,1/6/2011,5/28/2011
CA-2014-114370,BN-11470,3/15/2014,3/18/2014
CA-2013-158302,JB-16045,9/12/2013,12/13/2013
CA-2014-145779,DB-13615,7/5/2014,11/5/2014
US-2013-155173,JB-16045,7/3/2013,11/3/2013
US-2013-155173,JB-16045,7/3/2013,11/3/2013
US-2013-155173,JB-16045,7/3/2013,11/3/2013
CA-2014-125451,AH-10075,10/24/2014,10/25/2014
CA-2014-125451,AH-10075,10/24/2014,10/25/2014
CA-2014-125451,AH-10075,10/24/2014,10/25/2014
CA-2014-125451,AH-10075,10/24/2014,10/25/2014
CA-2014-125451,AH-10075,10/24/2014,10/25/2014
CA-2014-125451,AH-10075,10/24/2014,10/25/2014
CA-2011-131387,AI-10855,4/28/2011,4/30/2011
CA-2013-125087,TH-21115,4/19/2013,4/24/2013
CA-2013-125087,TH-21115,4/19/2013,4/24/2013
CA-2013-125087,TH-21115,4/19/2013,4/24/2013
CA-2013-154081,JE-15610,5/23/2013,5/30/2013
US-2014-118556,TH-21235,3/6/2014,5/29/2014
US-2014-118556,TH-21235,3/6/2014,5/29/2014
CA-2011-126200,JE-15715,8/25/2011,8/29/2011
CA-2011-126200,JE-15715,8/25/2011,8/29/2011
CA-2011-146500,AT-10735,4/9/2011,8/30/2011
CA-2011-146500,AT-10735,4/9/2011,8/30/2011
CA-2012-169537,JH-15820,3/9/2012,7/9/2012
CA-2011-100881,DR-12940,1/4/2011,3/28/2011
CA-2012-144043,AB-10165,5/15/2012,10/5/2012
CA-2012-116512,MC-18100,4/14/2012,9/4/2012
CA-2012-101000,IG-15085,4/14/2012,9/4/2012
CA-2013-168557,FH-14275,9/20/2013,9/24/2013
US-2013-164196,AS-10285,11/18/2013,12/11/2013
US-2014-132031,PN-18775,4/24/2014,4/28/2014
US-2014-132031,PN-18775,4/24/2014,4/28/2014
US-2014-132031,PN-18775,4/24/2014,4/28/2014
US-2014-132031,PN-18775,4/24/2014,4/28/2014
CA-2012-169733,GM-14500,10/22/2012,10/26/2012
CA-2014-169404,NC-18625,4/15/2014,10/4/2014
CA-2014-169404,NC-18625,4/15/2014,10/4/2014
CA-2014-134880,TW-21025,2/11/2014,10/28/2014
CA-2012-145758,BF-11020,10/30/2012,10/30/2012
CA-2014-158736,TT-21460,12/19/2014,12/25/2014
US-2013-119270,SW-20245,3/13/2013,3/17/2013
CA-2011-109890,PG-18820,7/21/2011,7/27/2011
CA-2013-138583,DP-13390,5/25/2013,5/29/2013
US-2014-118535,DJ-13510,2/16/2014,12/2/2014
CA-2013-126284,EN-13780,9/21/2013,9/25/2013
CA-2014-142391,PB-19150,9/25/2014,9/25/2014
CA-2014-124716,BD-11560,1/4/2014,3/28/2014
CA-2014-124716,BD-11560,1/4/2014,3/28/2014
CA-2014-124716,BD-11560,1/4/2014,3/28/2014
CA-2013-158841,SE-20110,2/2/2013,4/2/2013
CA-2013-158841,SE-20110,2/2/2013,4/2/2013
CA-2013-158841,SE-20110,2/2/2013,4/2/2013
CA-2014-106824,AT-10735,8/7/2014,12/7/2014
CA-2012-109190,CC-12685,10/23/2012,10/28/2012
CA-2012-109190,CC-12685,10/23/2012,10/28/2012
CA-2012-109190,CC-12685,10/23/2012,10/28/2012
CA-2013-143154,AS-10225,3/12/2013,9/12/2013
CA-2011-169061,AB-10150,5/3/2011,8/3/2011
CA-2011-169061,AB-10150,5/3/2011,8/3/2011
CA-2011-169061,AB-10150,5/3/2011,8/3/2011
CA-2011-169061,AB-10150,5/3/2011,8/3/2011
CA-2011-169061,AB-10150,5/3/2011,8/3/2011
CA-2012-102316,DH-13075,2/29/2012,3/3/2012
CA-2012-102316,DH-13075,2/29/2012,3/3/2012
CA-2011-164903,SR-20740,2/21/2011,2/25/2011
CA-2013-109400,NR-18550,3/5/2013,7/5/2013
CA-2013-130400,SJ-20125,3/13/2013,9/3/2013
CA-2013-130400,SJ-20125,3/13/2013,9/3/2013
CA-2013-130400,SJ-20125,3/13/2013,9/3/2013
CA-2012-135853,CA-12775,11/12/2012,12/14/2012
CA-2012-135853,CA-12775,11/12/2012,12/14/2012
CA-2012-135853,CA-12775,11/12/2012,12/14/2012
CA-2013-103359,LC-16885,12/23/2013,12/27/2013
CA-2013-144645,NS-18640,2/2/2013,8/2/2013
CA-2014-141614,NS-18640,6/6/2014,10/6/2014
CA-2012-122168,HG-14965,8/21/2012,8/26/2012
CA-2012-122168,HG-14965,8/21/2012,8/26/2012
CA-2013-132899,SF-20200,8/4/2013,12/4/2013
CA-2014-149720,EM-14065,5/6/2014,8/6/2014
CA-2014-118003,DO-13645,5/12/2014,11/12/2014
CA-2014-118003,DO-13645,5/12/2014,11/12/2014
CA-2014-118003,DO-13645,5/12/2014,11/12/2014
CA-2013-141887,MP-17470,1/15/2013,11/1/2013
US-2013-160206,MY-18295,2/4/2013,8/4/2013
CA-2014-133074,DB-13615,9/22/2014,9/26/2014
CA-2014-161172,SP-20920,3/17/2014,3/17/2014
CA-2014-161172,SP-20920,3/17/2014,3/17/2014
CA-2014-161172,SP-20920,3/17/2014,3/17/2014
CA-2014-161172,SP-20920,3/17/2014,3/17/2014
CA-2014-161172,SP-20920,3/17/2014,3/17/2014
CA-2014-137624,ME-17320,11/11/2014,11/18/2014
CA-2013-156748,BS-11755,1/12/2013,7/12/2013
CA-2013-156748,BS-11755,1/12/2013,7/12/2013
CA-2013-156748,BS-11755,1/12/2013,7/12/2013
CA-2013-156748,BS-11755,1/12/2013,7/12/2013
CA-2012-169677,KS-16300,1/13/2012,1/15/2012
US-2011-163146,CC-12475,5/16/2011,5/20/2011
CA-2012-157343,HD-14785,7/6/2012,11/6/2012
CA-2012-157343,HD-14785,7/6/2012,11/6/2012
CA-2012-157343,HD-14785,7/6/2012,11/6/2012
CA-2014-147354,KB-16315,3/14/2014,10/3/2014
CA-2014-147354,KB-16315,3/14/2014,10/3/2014
CA-2012-157287,HR-14830,12/22/2012,12/23/2012
CA-2012-157287,HR-14830,12/22/2012,12/23/2012
CA-2011-137575,TB-21625,6/8/2011,11/8/2011
CA-2013-119074,DS-13180,1/4/2013,3/28/2013
CA-2013-119074,DS-13180,1/4/2013,3/28/2013
CA-2013-119074,DS-13180,1/4/2013,3/28/2013
CA-2012-149566,GB-14530,5/12/2012,10/12/2012
CA-2012-149566,GB-14530,5/12/2012,10/12/2012
CA-2012-126186,GB-14530,11/9/2012,12/9/2012
CA-2012-121132,VB-21745,7/17/2012,7/24/2012
CA-2012-121132,VB-21745,7/17/2012,7/24/2012
CA-2011-140473,MC-17425,3/6/2011,5/30/2011
US-2014-102904,CB-12025,11/14/2014,11/21/2014
CA-2013-102092,PM-18940,10/12/2013,12/12/2013
CA-2012-117884,DC-13285,3/22/2012,3/22/2012
CA-2012-117884,DC-13285,3/22/2012,3/22/2012
CA-2013-132829,LA-16780,12/24/2013,12/27/2013
CA-2013-132829,LA-16780,12/24/2013,12/27/2013
CA-2013-132829,LA-16780,12/24/2013,12/27/2013
CA-2013-132829,LA-16780,12/24/2013,12/27/2013
CA-2013-132829,LA-16780,12/24/2013,12/27/2013
CA-2013-123540,DJ-13420,3/4/2013,7/4/2013
US-2014-108315,MH-18115,1/5/2014,5/5/2014
US-2014-108315,MH-18115,1/5/2014,5/5/2014
CA-2013-134110,BG-11035,11/18/2013,11/19/2013
CA-2013-134110,BG-11035,11/18/2013,11/19/2013
US-2013-136581,SV-20365,11/11/2013,11/13/2013
CA-2013-162390,DP-13105,7/12/2013,12/13/2013
CA-2013-162390,DP-13105,7/12/2013,12/13/2013
CA-2013-162390,DP-13105,7/12/2013,12/13/2013
CA-2013-162222,SR-20740,4/4/2013,4/4/2013
CA-2011-121629,BT-11680,2/12/2011,11/28/2011
CA-2012-164623,MS-17770,10/20/2012,10/22/2012
CA-2011-159849,JK-15640,9/19/2011,9/19/2011
CA-2014-101273,ST-20530,8/28/2014,8/31/2014
CA-2014-106747,TS-21505,4/7/2014,5/7/2014
CA-2014-146164,CM-12190,12/23/2014,12/27/2014
CA-2014-146164,CM-12190,12/23/2014,12/27/2014
CA-2013-111605,JW-15955,12/28/2013,3/1/2014
CA-2011-130673,MC-17590,5/20/2011,5/22/2011
CA-2011-130673,MC-17590,5/20/2011,5/22/2011
CA-2011-130673,MC-17590,5/20/2011,5/22/2011
CA-2011-130673,MC-17590,5/20/2011,5/22/2011
CA-2011-104808,MH-17440,5/2/2011,9/2/2011
US-2014-132927,RD-19720,10/12/2014,12/16/2014
CA-2014-162012,KB-16240,7/19/2014,12/7/2014
CA-2014-162012,KB-16240,7/19/2014,12/7/2014
CA-2012-138492,FC-14335,5/15/2012,5/22/2012
CA-2014-145338,BD-11770,1/30/2014,2/2/2014
CA-2014-126676,FH-14365,2/10/2014,9/30/2014
CA-2014-101700,SO-20335,4/24/2014,4/27/2014
CA-2014-101700,SO-20335,4/24/2014,4/27/2014
CA-2014-159667,PM-19135,10/11/2014,11/14/2014
CA-2014-159667,PM-19135,10/11/2014,11/14/2014
CA-2011-111934,GD-14590,5/5/2011,7/5/2011
CA-2011-111934,GD-14590,5/5/2011,7/5/2011
US-2013-117387,PA-19060,1/11/2013,10/28/2013
CA-2011-141110,LS-17200,1/12/2011,11/26/2011
CA-2011-141110,LS-17200,1/12/2011,11/26/2011
CA-2011-141110,LS-17200,1/12/2011,11/26/2011
CA-2011-141110,LS-17200,1/12/2011,11/26/2011
US-2011-133949,JL-15175,12/31/2011,12/31/2011
US-2013-116365,CA-12310,3/1/2013,8/1/2013
US-2013-116365,CA-12310,3/1/2013,8/1/2013
US-2013-116365,CA-12310,3/1/2013,8/1/2013
CA-2014-162936,CM-12160,8/19/2014,8/23/2014
CA-2011-151946,BT-11440,4/6/2011,9/6/2011
CA-2011-151946,BT-11440,4/6/2011,9/6/2011
CA-2011-151946,BT-11440,4/6/2011,9/6/2011
CA-2011-151946,BT-11440,4/6/2011,9/6/2011
CA-2014-123624,SE-20110,11/14/2014,11/18/2014
CA-2013-146437,HG-14965,1/2/2013,1/28/2013
CA-2013-138233,PF-19165,10/11/2013,11/15/2013
CA-2013-165918,BD-11770,9/15/2013,11/9/2013
CA-2013-165918,BD-11770,9/15/2013,11/9/2013
CA-2013-165918,BD-11770,9/15/2013,11/9/2013
CA-2013-165918,BD-11770,9/15/2013,11/9/2013
CA-2014-117513,BT-11395,4/3/2014,9/3/2014
CA-2014-132437,EM-14095,9/9/2014,9/14/2014
US-2014-119319,LC-17050,7/11/2014,10/11/2014
CA-2014-104318,FH-14275,5/14/2014,5/19/2014
US-2013-114230,CM-12235,2/12/2013,11/28/2013
CA-2012-136147,FM-14380,11/13/2012,11/18/2012
CA-2012-136147,FM-14380,11/13/2012,11/18/2012
CA-2012-156118,HG-14965,8/12/2012,12/12/2012
CA-2012-164084,AG-10525,7/9/2012,12/9/2012
CA-2012-164084,AG-10525,7/9/2012,12/9/2012
CA-2012-164084,AG-10525,7/9/2012,12/9/2012
CA-2012-164084,AG-10525,7/9/2012,12/9/2012
CA-2012-164084,AG-10525,7/9/2012,12/9/2012
CA-2013-107783,OT-18730,7/29/2013,7/30/2013
CA-2013-107783,OT-18730,7/29/2013,7/30/2013
CA-2013-107783,OT-18730,7/29/2013,7/30/2013
CA-2014-159793,SV-20365,8/26/2014,8/30/2014
